timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:24:00,1938.00,1938.00,1938.00,1938.00,3,0.0000,0.0000
2026-01-23 13:27:00,1936.10,1936.10,1936.00,1936.00,54,0.1518,0.0000
2026-01-23 13:30:00,1939.40,1939.40,1936.00,1936.00,7,0.2712,0.0000
