timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:25:00,137.64,137.64,137.64,137.64,47,0.0000,0.0000
2026-01-23 13:26:00,137.78,137.78,137.78,137.78,250,0.1925,0.0000
2026-01-23 13:27:00,137.50,137.50,137.50,137.50,44,0.2493,0.0000
2026-01-23 13:30:00,137.40,137.58,137.40,137.58,2599,0.1173,0.0000
