timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,43.09,43.09,43.06,43.07,1868,0.0956,0.0000
2026-01-23 13:27:00,43.07,43.08,43.05,43.06,5966,0.0946,0.0000
2026-01-23 13:28:00,43.05,43.08,43.05,43.05,4461,0.1062,0.0000
2026-01-23 13:29:00,43.07,43.08,43.05,43.05,10200,0.1061,0.0000
2026-01-23 13:30:00,43.05,43.07,43.01,43.02,5730,0.1607,0.0000
