timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:25:00,301.60,301.60,301.60,301.60,10,0.0000,0.0000
2026-01-23 13:26:00,301.85,301.85,301.60,301.60,792,0.1958,0.0000
2026-01-23 13:27:00,301.65,301.85,301.50,301.85,489,0.1388,0.0000
2026-01-23 13:28:00,301.85,301.85,301.30,301.60,6533,0.1388,0.0000
2026-01-23 13:29:00,301.45,301.70,301.45,301.50,354,0.1364,0.0000
2026-01-23 13:30:00,301.45,301.55,301.45,301.45,426,0.0698,0.0000
