timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:25:00,113.18,113.18,113.18,113.18,2,0.0000,0.0000
2026-01-23 13:26:00,113.27,113.27,113.27,113.27,54,0.2073,0.0000
2026-01-23 13:27:00,113.20,113.20,113.20,113.20,170,0.1428,0.0000
2026-01-23 13:29:00,113.27,113.27,113.27,113.27,4,0.1163,0.0000
2026-01-23 13:30:00,113.20,113.20,113.20,113.20,567,0.1064,0.0000
