timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,1166.70,1166.70,1166.00,1166.20,201,0.0899,0.0000
2026-01-23 13:27:00,1165.10,1166.80,1164.50,1166.70,293,0.2738,0.0000
2026-01-23 13:28:00,1166.70,1166.70,1164.60,1165.50,253,0.2796,0.0000
2026-01-23 13:29:00,1165.50,1165.70,1165.50,1165.70,329,0.2675,0.0000
2026-01-23 13:30:00,1165.60,1165.70,1165.00,1165.60,6412,0.1677,0.0000
