timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,279.50,279.55,279.30,279.55,215,0.1312,0.0000
2026-01-23 13:27:00,279.30,279.55,279.30,279.50,210,0.1678,0.0000
2026-01-23 13:28:00,279.50,279.60,279.50,279.60,1013,0.1114,0.0000
2026-01-23 13:29:00,279.60,279.75,279.60,279.60,1190,0.0792,0.0000
2026-01-23 13:30:00,279.50,279.70,279.50,279.50,2508,0.1049,0.0000
