timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:25:00,3917.50,3917.50,3917.50,3917.50,1,0.0000,0.0000
2026-01-23 13:26:00,3917.10,3917.10,3917.10,3917.10,28,0.0145,0.0000
2026-01-23 13:27:00,3916.90,3916.90,3916.90,3916.90,7,0.0126,0.0000
2026-01-23 13:28:00,3916.90,3916.90,3916.90,3916.90,9,0.0102,0.0000
2026-01-23 13:29:00,3916.60,3916.60,3916.60,3916.60,6,0.0111,0.0000
2026-01-23 13:30:00,3915.00,3915.00,3913.00,3913.00,19,0.0421,0.0000
