timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,308.00,308.00,307.55,307.65,3649,0.1913,0.0000
2026-01-23 13:27:00,307.85,307.85,307.60,307.85,19132,0.1312,0.0000
2026-01-23 13:28:00,307.70,307.85,307.65,307.85,1808,0.0951,0.0000
2026-01-23 13:29:00,307.80,307.80,307.65,307.75,2818,0.0910,0.0000
2026-01-23 13:30:00,307.75,307.75,307.35,307.50,1109,0.1116,0.0000
