timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,45.62,45.62,45.57,45.61,7700,0.2060,0.0000
2026-01-23 13:27:00,45.60,45.61,45.55,45.58,8662,0.1141,0.0000
2026-01-23 13:28:00,45.58,45.58,45.52,45.55,16816,0.1623,0.0000
2026-01-23 13:29:00,45.55,45.55,45.52,45.52,1992,0.1459,0.0000
2026-01-23 13:30:00,45.52,45.55,45.37,45.37,32881,0.1879,0.0000
