timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:23:00,170.01,170.01,170.01,170.01,2,0.0000,0.0000
2026-01-23 13:30:00,170.57,171.58,170.57,171.58,97,0.5216,0.0000
