timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:24:00,33.20,33.20,33.20,33.20,68,0.0000,0.0000
2026-01-23 13:26:00,33.12,33.12,33.12,33.12,12,0.6851,0.0000
2026-01-23 13:27:00,33.22,33.22,33.22,33.22,110,0.5811,0.0000
2026-01-23 13:28:00,33.11,33.22,33.11,33.22,295,0.7318,0.0000
2026-01-23 13:30:00,33.13,33.13,33.13,33.13,50,0.5304,0.0000
