timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:17:00,391.30,391.30,391.30,391.30,17,0.0000,0.0000
2026-01-23 13:28:00,391.30,391.30,391.20,391.20,14,0.0425,0.0000
2026-01-23 13:29:00,391.20,391.20,390.90,390.90,24,0.0943,0.0000
2026-01-23 13:30:00,391.10,391.10,391.10,391.10,60,0.1047,0.0000
