timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:25:00,1773.90,1773.90,1773.90,1773.90,2,0.0000,0.0000
2026-01-23 13:27:00,1771.20,1771.20,1771.20,1771.20,2,0.0000,0.0000
2026-01-23 13:30:00,1772.00,1772.00,1772.00,1772.00,240,0.1826,0.0000
