timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,181.02,181.14,180.84,180.84,2716,0.1643,0.0000
2026-01-23 13:27:00,180.81,180.97,180.81,180.82,5936,0.1246,0.0000
2026-01-23 13:28:00,180.84,180.94,180.83,180.84,11325,0.1470,0.0000
2026-01-23 13:29:00,180.85,180.93,180.84,180.84,935,0.0962,0.0000
2026-01-23 13:30:00,180.84,180.90,180.35,180.36,3660,0.1791,0.0000
