timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:22:00,89.70,89.70,89.70,89.70,27,0.0000,0.0000
2026-01-23 13:29:00,89.60,89.60,89.60,89.60,800,0.2351,0.0000
2026-01-23 13:30:00,89.50,89.50,89.50,89.50,5,0.2506,0.0000
