timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,854.95,854.95,854.20,854.20,118,0.0856,0.0000
2026-01-23 13:27:00,854.20,854.50,853.90,853.90,93,0.0863,0.0000
2026-01-23 13:28:00,853.50,853.50,851.10,852.80,238,0.1854,0.0000
2026-01-23 13:29:00,852.50,852.75,852.50,852.75,144,0.1814,0.0000
2026-01-23 13:30:00,852.70,852.90,851.80,851.80,595,0.1996,0.0000
