timestamp,open,high,low,close,volume,hv,iv
2026-01-23 13:26:00,558.05,559.00,558.05,559.00,105,0.3074,0.0000
2026-01-23 13:27:00,559.00,559.00,559.00,559.00,129,0.1935,0.0000
2026-01-23 13:28:00,558.50,560.25,558.20,558.45,169,0.3948,0.0000
2026-01-23 13:29:00,559.00,559.00,559.00,559.00,9,0.3690,0.0000
2026-01-23 13:30:00,558.45,559.00,558.10,559.00,115,0.3985,0.0000
